fecha|pais|operadora|ruta|tipo_aeronave|abordo|pasajeros|tripulantes|bajas|bajas_pasajeros|bajas_tripulacion|bajas_tierra
1971-09-04|other|Alaska Airlines|Anchorage  Seattle|Boeing|111|104|7|111|104|7|0
1971-09-06|Germany|Pan International|Hamburg Germany  Malaga Spain|other|121|115|6|22|21|1|0
1971-09-16|Russia|Yemen Airlines|Belgrade  Athens  Cairo  Jeddah  Aden|McDonnell Douglas|5|3|2|5|3|2|0
1971-09-16|Ukraine|Malev Hungarian Airlines|Budapest  Kiev|Tupolev|49|41|8|49|41|8|0
1971-09-17|Bulgaria|Balkan Bulgarian Airlines|Kardjali  Sofia|Antonov|9|7|2|9|6|2|0
1971-09-28|Brazil|Cruzeiro|Cruzerio do Sul  Rio Branco|McDonnell Douglas|32|28|4|32|28|4|0
1971-10-02|Belgium|British European Airways|London  Salzburg|Vickers|63|55|8|63|55|8|0
1971-10-10|Russia|Aeroflot|Moscow  Simferopol|Tupolev|25|18|7|25|18|7|0
1971-10-16|other|Scenic Air Lines|Las Vegas  Grand Canyon|Cessna|10|9|1|10|9|1|0
1971-10-17|Colombia|Aerolineas TAO|San Vicente del Cagun   Neiva|McDonnell Douglas|21|17|4|19|15|4|0
1971-10-21|other|Chicago and Southern Airlines|Chicago IL  Peoria IL|other|16|14|2|16|14|2|0
1971-10-23|Vietnam|Military  Vietnamese Air Force||McDonnell Douglas|23|20|3|22|19|3|0
1971-10-24|other|Monmouth Airways|Jamaica NY  Allentown PA|Beechcraft|8|6|2|4|2|2|0
1971-11-09|Italy|Military  Royal Air Force|San Giusto  Sardinia|Lockheed Martin|52|46|6|52|46|6|0
1971-11-10|Indonesia|Merpati Nusantara Airlines|Jakarta  Padang  Medan  Kuala Lumpur|Vickers|69|62|7|69|62|7|0
1971-11-12|Russia|Aeroflot|Kiev  Vinnitsa|Antonov|48|43|5|48|43|5|0
1971-11-21|Taiwan|China Airlines Taiwan|Taipei  Hong Kong|Sud Aviation|25|17|8|25|17|8|0
1971-11-28|Vietnam|Military  US Army|Da Nang  Camp Eagle|Boeing|34|29|5|34|29|5|0
1971-12-01|Russia|Aeroflot|Ufa  Saratov|Antonov|57|53|4|57|53|4|0
1971-12-04|other|Eastern Air Lines|Miami FL  Raleigh NC|McDonnell Douglas|29|24|5|2|1|1|0
1971-12-06|Sudan|Sudan Airways|Khartoum  Malakal|Fokker|42|37|5|10|9|1|0
1971-12-09|India|Indian Airlines|Trivandrum  Madurai|other|31|27|4|21|17|4|0
1971-12-21|Bulgaria|Balkan Bulgarian Airlines|Sofia IAP  Algiers|Ilyushin|73|62|11|28|26|2|0
1971-12-24|Peru|Lineas Aereas Nacionales SA Peru|Lima  Pucallpa|Lockheed Martin|92|86|6|91|85|6|0
1972-01-06|Mexico|SAESA|Chetumel  Merida  Mexico City|Hawker|23|18|5|23|18|5|0
1972-01-07|Spain|Iberia Airlines|Valencia  Ibiza|other|104|98|6|104|98|6|0
1972-01-21|Colombia|Lineas Areas la Urraca|Bogota  San Andres|Vickers|20|15|5|20|15|5|0
1972-01-21|Colombia|Miliitary  SATENA|Medelln  Quibd  Baha Solano  Buenaventura  Cali|McDonnell Douglas|39|36|3|39|36|3|0
1972-01-26|Czech Republic|JAT Yugoslav Airlines|Stockholm  Belgrade|McDonnell Douglas|28|23|5|27|23|4|0
1972-02-01|Indonesia|Royal Air LaosPENAS|Singapore  Jakarta|McDonnell Douglas|9|6|3|6|5|1|0
1972-02-04|Laos|Air America|Ban Xon  Pha Khao|De Havilland|38|34|4|1|0|1|0
1972-02-05|Colombia|TAC Colombia|Bogota  Valledupar|Fairchild Aircraft|19|15|4|19|15|4|0
1972-02-11|Laos|Royal Air Lao|Savannakhet  Vientiane|McDonnell Douglas|23|17|6|23|17|6|0
1972-03-03|other|Mohawk Airlines|New York City  Albany NY|other|48|45|3|16|14|2|1
1972-03-14|United Arab Emirates|Sterling Airways|Colombo  Dubai|other|112|106|6|112|106|6|0
1972-03-19|Yemen|Egyptair|Cairo  Jeddah  Aden|McDonnell Douglas|22|13|9|22|13|9|0
1972-04-12|Brazil|VASP|Sao Paulo  Rio de Janeiro|other|25|21|4|25|21|4|0
1972-04-16|Italy|Aero Transporti Italiani|Rome  Foggia|Fokker|18|15|3|18|15|3|0
1972-04-17|other|Helaire Helicopter|Sightseeing|Bell Aircraft Corporation|3|2|1|3|2|1|0
1972-04-18|Ethiopia|East African Airways|Addis Ababa  Rome|other|107|96|11|43|35|8|0
1972-04-20|Peru|SATCO||McDonnell Douglas|6|2|4|6|2|4|0
1972-04-24|Laos|Air America|Long Tieng Laos  Moung Cha Laos|other|10|9|1|4|4|0|0
1972-05-04|USSR|Aeroflot|Irkutsk  	Bratsk|Yakovlev|18|14|4|18|14|4|0
1972-05-05|Italy|Alitalia|Rome  Palermo|McDonnell Douglas|115|108|7|115|108|7|0
1972-05-08|Venezuela|Aerotechnia|Ciudad Bolvar  Cuchivero|McDonnell Douglas|7|5|2|7|5|2|0
1972-05-10|Vietnam|Military  US Army|Bien Hoa  Vung Tau|Boeing|34|32|2|34|32|2|0
1972-05-16|Russia|Military  Russian Navy|Kaliningrad  Kaliningrad|Antonov|9|0|9|9|0|9|25
1972-05-18|Ukraine|Aeroflot|Moscow  	Kharkov|Antonov|122|115|7|122|115|7|0
1972-05-21|Angola|DTA Angola Airlines|Luanda  Lobito  Lubango|Fokker|25|19|6|22|17|5|0
1972-05-27|Germany|General Air|Helgoland  Wangerooge|De Havilland|13|10|3|8|6|2|0
1972-05-29|Brazil|Amazonese Importacao e Exportacao|Cruzeiro do Sul  Rio Branco|Lockheed Martin|18|15|3|9|6|3|0
1972-05-29|other|Petrolium Helicopter|Dulac LA  Gulf oil platform|Bell Aircraft Corporation|11|10|1|11|10|1|0
1972-05-30|other|Delta Air Lines|Training|McDonnell Douglas|4|0|4|4|0|4|0
1972-06-05|Vietnam|Air America|Hue  Pleiku  Bun Ma Thuot  Saigon|other|32|29|3|32|29|3|0
1972-06-13|Chile|Aerolineas Flecha Austral||other|3|0|3|3|0|3|0
1972-06-13|Vietnam|Military  Vietnamese Air Force||Boeing|47|0|0|47|0|0|0
1972-06-14|India|Japan Air Lines|Bangkok  Delhi|McDonnell Douglas|87|76|11|82|72|10|4
1972-06-15|Vietnam|Cathay Pacific Airways|Bangkok  Hong Kong|Convair|81|71|10|81|71|10|0
1972-06-18|England|British European Airways|London  Brussels|Hawker|118|112|6|118|112|6|0
1972-06-24|Puerto Rico|Prinair|San Juan  Ponce|De Havilland|20|18|2|5|3|2|0
1972-06-29|other|North Central Airlines  Air Wisconsin|Chicago IL  Appleton WI  Sheboygan WI|Convair|13|8|5|13|8|5|0
1972-07-05|other|Pacific Southwest Airlines|Sacramento  San Francisco|Boeing|86|79|7|3|3|0|0
1972-07-06|Spain|Aviaco|Las Palmas  Hamberg|McDonnell Douglas|10|0|10|10|0|10|0
1972-07-11|Vietnam|Military  US Marine Corps||Sikorsky Aircraft Corporation|67|60|7|52|50|2|0
1972-07-11|Norway|Military  Royal Norwegian Air Force|Bardufoss  Bodoe|De Havilland|19|17|2|19|17|2|0
1972-07-20|Greece|Charter||other|84|0|0|1|1|0|0
1972-07-29|Colombia|AVIANCA  AVIANCA||McDonnell Douglas|38|32|6|38|32|6|0
1972-08-12|India|Indian Airlines|Gwalior  Delhi|Fokker|18|14|4|18|14|4|0
1972-08-12|Vietnam|Military  US Air Force||Lockheed Martin|44|36|8|30|23|7|0
1972-08-14|Germany|Interflug|Berlin  Birgas|Ilyushin|156|148|8|156|148|8|0
1972-08-16|other|Burma Airways|Sandoway  Rangoon|McDonnell Douglas|31|27|4|26|22|4|0
1972-08-27|Venezuela|Lineas Areas Venezolanas|Canaima  C iudad|McDonnell Douglas|34|31|3|34|31|3|0
1972-08-28|Guinea|Military  Royal Australian Air Force|Lae  Port Moresby|De Havilland|29|26|3|25|22|3|0
1972-08-31|Russia|Aeroflot|Karaganda  Moscow|Ilyushin|102|93|9|102|93|9|0
1972-09-01|Guinea|Ansett Airlines of Papua New Guinea||other|4|3|1|4|3|1|0
1972-09-07|Bolivia|Servicios Aereas Virgen de Copacabana||other|8|6|2|1|0|1|0
1972-09-10|Ethiopia|Ethiopian Airlines|Axum  Gondar|McDonnell Douglas|11|8|3|11|8|3|0
1972-09-13|Nepal|Military  Royal Nepalese Air Force|Panchkhal  Tribuvan|McDonnell Douglas|31|27|4|31|27|4|0
1972-09-24|other|Private||other|1|0|1|0|0|0|22
1972-09-24|Vietnam|Air Vietnam South Vietnam|Vientiane  Saigon|McDonnell Douglas|13|8|5|10|6|4|0
1972-10-01|USSR|Aeroflot|Adler  Moscow|Ilyushin|108|108|8|108|100|8|0
1972-10-02|Cambodia|Cambodia Air||McDonnell Douglas|9|7|2|9|7|2|0
1972-10-13|Chile|Uruguayan Air Force  TAMU|Mendoza  Santiago|other|45|40|5|29|24|5|0
1972-10-13|USSR|Aeroflot|Leningrad  Moscow|Ilyushin|174|164|10|174|164|10|0
1972-10-16|other|Private|Anchorage AK  Juneau AK|Cessna|4|3|1|4|3|1|0
1972-10-21|Greece|Olympic Airways|Kerkira  Athens|other|53|49|4|37|36|1|0
1972-10-23|Vanuatu|Air Melanesie|Lenakel  Port Vila|other|8|7|1|1|1|0|0
1972-10-27|France|Air Inter|Lyon  Clermont|Vickers|68|63|5|60|55|5|0
1972-10-30|Italy|Aero Transporti Italiani|Napoli  Bari|Fokker|27|24|3|27|24|3|0
1972-10-31|Vietnam|Military  US Army||Boeing|22|0|0|22|0|0|0
1972-11-04|Bulgaria|Balkan Bulgarian Airlines|Burgas  Sofia|Ilyushin|35|31|4|35|31|4|0
1972-11-17|other|Metro Air Systems|Hopkinsville KY  Lexington KY|other|11|10|1|11|10|1|0
1972-11-28|Russia|Japan Air Lines|Moscow  Tokyo|McDonnell Douglas|76|61|15|62|53|9|0
1972-12-03|other|Spantax|Tenerife  Munchen|Convair|155|148|7|155|148|7|0
1972-12-08|Pakistan|Pakistan International Airlines|Gilgit  Rawalpindi|Fokker|26|22|4|26|22|4|0
1972-12-08|other|United Air Lines|Washington  Chicago|Boeing|61|55|6|43|40|3|2
1972-12-20|other|Delta Air Lines North Central Airlines|Tampa  Chicago  Chicago  Madison|McDonnell Douglas|133|122|11|10|10|0|0
1972-12-21|Netherlands|Air Guadeloupe|Guadeloupe  St Maarten|De Havilland|13|11|2|13|11|2|0
1972-12-23|Norway|Braathens|Alesund  Oslo|Fokker|45|42|3|40|37|3|0
1972-12-29|other|Eastern Air Lines|New York City  Miami|Lockheed Martin|176|163|13|103|97|6|0
1972-12-31|Puerto Rico|American Express Leasing|San Juan PR  Managua Nicaragua|McDonnell Douglas|5|2|3|5|2|3|0
1973-01-02|Canada|Pacific Western Airlines|Toronto  Edmonton|Boeing|5|0|5|5|0|5|0
1973-01-19|Scotland|British European Airways|Test flight|Vickers|4|2|2|4|2|2|0
1973-01-21|Russia|Aeroflot|Kazan  Perm|Antonov|39|34|5|39|34|5|0
1973-01-22|Nigeria|Alia Royal Jordanian Airlines|Jeddah  Lagos|Boeing|202|193|9|176|170|6|0
1973-01-27|Honduras|TAN|Miami  Tegucigalpa|McDonnell Douglas|3|0|3|3|0|3|0
1973-01-29|Cyprus|Egyptair|Cairo  Nicosia|Ilyushin|37|30|7|37|30|7|0
1973-02-19|Slovakia|Aeroflot|Moscow  Praha|Tupolev|100|87|13|66|62|4|0
1973-02-19|other|Petrolium Helo Inc|Oil platform  Morgan City LA|Bell Aircraft Corporation|5|4|1|5|4|1|0
1973-02-21|Panama|Aerovias Urraca|David  Changuinola|McDonnell Douglas|28|25|3|22|19|3|0
1973-02-21|Egypt|Libya Arab Airlines|Tripoli  Cairo|Boeing|113|104|9|108|100|8|0
1973-02-24|Russia|Aeroflot|Dushanbe  	Leninabad|Ilyushin|79|71|8|79|71|8|0
1973-02-28|Kazakhstan|Aeroflot|Semipalatinsk  Karaganda|Yakovlev|32|29|3|32|29|3|0
1973-02-28|Indonesia|Merpati Nusantara Airlines||De Havilland|13|10|3|13|10|3|0
1973-03-03|USSR|Balkan Bulgarian Airlines|Sofia  Moscow|Ilyushin|25|17|8|25|17|8|0
1973-03-05|France|Lineas Aereas de EspanaSpantax SA Transportes|Palma de Mallorca  London|McDonnell Douglas|182|166|16|68|61|7|0
1973-03-15|India|Indian Airlines|Training|other|3|0|3|3|0|3|0
1973-03-19|Vietnam|Air Vietnam South Vietnam|Saigon  Ban Me|McDonnell Douglas|62|57|5|62|57|5|0
1973-04-10|Switzerland|Invicta International Airlines UK|Bristol  Basel|Vickers|145|139|6|108|104|4|0
1973-04-12|other|Military  US Navy  NASA||Lockheed Martin|17|0|17|16|0|16|0
1973-04-18|Afghanistan|Bakhtar Afghan Airlines|Bamiyan  Kabul|De Havilland|19|16|3|4|2|2|0
1973-05-11|USSR|Aeroflot|Tashkent Uzbekistan  	Novosibirsk Russia|Ilyushin|61|55|8|61|55|8|0
1973-05-18|USSR|Aeroflot|Moscow  Chita|Tupolev|81|72|9|81|72|9|0
1973-05-19|Cambodia|Cambodia Air|Svay Rieng  Phnom Penh|McDonnell Douglas|11|9|2|11|9|2|0
1973-05-29|Canada|Air Gasp||McDonnell Douglas|4|1|3|4|1|3|0
1973-05-31|India|Indian Airlines|Madras  Delhi|Boeing|65|58|7|48|43|5|0
1973-06-01|Brazil|Cruzeiro|Belem  Sao Luis|Sud Aviation|23|16|7|23|16|7|0
1973-06-03|France|Aeroflot|Demonstration|Tupolev|6|0|6|6|0|6|8
1973-06-09|Brazil|Varig||Boeing|4|0|4|2|0|2|0
1973-06-20|Mexico|Aeromexico|Houston  Monterrey  Puerto Vallarta  Mexico City|McDonnell Douglas|27|22|5|27|22|5|0
1973-06-30|Jordan|Aeroflot|Amman Jordan  Beirut Lebanon  Yerevan Armenia|Tupolev|85|78|8|2|0|2|7
1973-07-04|Russia|Aeroflot|Yuzhno Shakhtyorsk|Ilyushin|18|13|5|18|13|5|0
1973-07-09|Russia|Aeroflot|Kuibyshev  Simferopol|Tupolev|61|54|7|2|2|0|0
1973-07-11|France|Varig|Rio  de Janerio  Paris|Boeing|134|117|17|123|116|7|0
1973-07-22|other|Pan American World Airways|Auckland NZ  Papeete Tahiti  Honolulu  Los Angeles|Boeing|79|69|10|78|68|10|0
1973-07-23|other|Ozark Air Lines|Marion IL  St Louis|other|44|41|3|38|37|1|0
1973-07-24|other|Air Hawaii|Honolulu  Lihue|other|5|4|1|5|4|1|0
1973-07-31|other|Delta Air Lines|Burlilngton VT   Boston MA|McDonnell Douglas|89|83|6|89|83|6|0
1973-08-13|Spain|Aviaco Condor|Madrid  La Corua|other|85|79|6|85|79|6|1
1973-08-15|Haiti|Private|Port Au Prince  Cap Haitien|other|10|9|1|10|9|1|0
1973-08-18|Azerbaijan|Aeroflot|Baku  Aktau|Antonov|64|60|4|56|54|2|0
1973-08-22|Colombia|AVIANCA|Villavicencio  El Yopal|McDonnell Douglas|17|14|3|16|13|3|0
1973-08-27|Colombia|Aerocondor Colombia|Bogota  Cartagena|Lockheed Martin|42|36|6|42|36|6|0
1973-08-28|Spain|Military  US Air Force|Athens  Madrid|Lockheed Martin|25|17|8|24|17|7|0
1973-08-28|other|Trans World Airlines|Honolulu  Los Angeles|Boeing|149|141|8|1|1|0|0
1973-09-08|other|World Airways|Travis  Cold Bay  Yokota  Clark|McDonnell Douglas|6|3|3|6|3|3|0
1973-09-11|other|JAT Yugoslav Airlines|Skopje  Titograd|other|41|35|6|41|35|6|0
1973-09-20|other|Private Charter|Natchitoches La  Dallas TX|Beechcraft|6|5|1|6|5|1|0
1973-09-27|other|Texas International Airlines|Memphis  El Dorado  Texarkana  Dallas|Convair|11|8|3|11|8|3|0
1973-09-30|Brazil|Aeronorte|Itaituba  Jacareacanga|McDonnell Douglas|9|5|4|9|5|4|0
1973-09-30|Russia|Aeroflot|Sverdlovsk  Omsk|Tupolev|108|100|8|108|100|8|0
1973-10-02|Russia|Aeroflot|Yakutsk  Magadan|Antonov|10|8|2|10|8|2|0
1973-10-13|Russia|Aeroflot|Tbilisi  Moscow|Tupolev|122|114|8|122|114|8|0
1973-10-23|Brazil|VASP|Rio de Janeiro  Belo Horizonte|other|65|60|5|8|8|0|0
1973-11-02|Colombia|Lineas Areas La Urraca|Arauca  Cucuta|Handley Page|16|12|4|6|3|3|0
1973-11-03|other|Pan American World Airways|New York City  Prestwick|Boeing|3|0|3|3|0|3|0
1973-11-03|Mexico|National Airlines|Miami FL  San Francisco CA|McDonnell Douglas|128|116|12|1|1|0|0
1973-11-17|Vietnam|Air Vietnam South Vietnam|on  Quang Ngai|McDonnell Douglas|27|24|3|27|24|3|0
1973-12-07|USSR|Aeroflot|Mineral Waters  Moscow|Tupolev|75|68|7|13|11|5|0
1973-12-16|USSR|Aeroflot|Vilnius  Moscow|Tupolev|51|45|6|51|45|6|0
1973-12-17|Italy|Pan American World Airways|Rome  Beirut|Boeing|177|167|10|30|29|1|0
1973-12-21|Vietnam|Military  Vietnamese Air Force||Boeing|20|0|0|20|0|0|0
1973-12-22|Morocco|Royal Air Maroc|Paris  Tanger|other|106|99|7|106|99|7|0
1973-12-23|Ukraine|Aeroflot|Lviv  Kiev  Kuybyshev|Tupolev|17|11|6|17|11|6|0
1973-12-28|South Africa|Executive Funds||McDonnell Douglas|25|22|3|1|1|0|0
1974-01-01|Italy|Itavia|Bologna  Torino|Fokker|42|38|4|38|35|3|0
1974-01-06|other|Air East|Pittsburgh PA  Johnstown PA|Beechcraft|17|15|2|12|11|1|0
1974-01-06|Bolivia|Servicios Areos Boliviano|San Borja  La Paz|other|4|1|3|4|1|3|0
1974-01-06|Ukraine|Aeroflot|IvanoFrankovsk Ukraine  Uzhgorod Ukraine|Antonov|24|18|6|24|18|6|0
1974-01-09|Colombia|SATENA|Florencia  Bogota|Hawker|31|28|3|31|28|3|0
1974-01-10|Bolivia|TAM Bolivia|Santa Rose  La Paz|McDonnell Douglas|24|21|3|24|21|3|0
1974-01-17|Colombia|Cessnyca|Chigorod  Medelln|McDonnell Douglas|14|11|3|14|11|3|0
1974-01-26|Turkey|Turkish Airlines THY|Izmir  Istanbul|Fokker|73|68|5|66|62|4|0
1974-01-30|Samoa|Pan American World Airways|Auckland  Pago Pago|Boeing|101|91|10|97|87|10|0
1974-02-02|other|Pan American World Airways|San Francisco CA  Honolulu HI  Agana Guam|Boeing|298|279|19|1|1|0|0
1974-02-09|other|Military  West German Air Force||other|40|35|5|35|30|5|0
1974-02-22|other|Delta Air Lines|Baltimore  Atlanta|other|15|10|5|1|0|1|0
1974-02-23|Bolivia|SAVCO|Trinidad  Oruro|other|7|4|3|7|4|3|0
1974-03-03|France|Turkish Airlines THY|Paris  London|McDonnell Douglas|346|335|11|346|335|11|0
1974-03-08|Vietnam|Pathet Lao Airlines|Saigon  Hanoi|Antonov|18|15|3|18|15|3|0
1974-03-13|other|Sierra Pacific Airlines|Bishop  Burbank|Convair|36|32|4|36|32|4|0
1974-03-15|Iran|Sterling Airways|Tehran  Kobenhavn|other|96|92|4|15|15|0|0
1974-04-04|Botswana|Wenela Air Services|Francistown  Malawi|McDonnell Douglas|84|80|4|78|75|3|0
1974-04-22|Indonesia|Pan American World Airways|Hong Kong  Bali Indonesia  Sydney Austrailia|Boeing|107|96|11|107|96|11|0
1974-04-27|USSR|Aeroflot|Leningrad  Zaporozhye|Ilyushin|109|102|7|109|102|7|0
1974-04-30|other|Houston Metro Airlines|Galveston TX  Houston TX|Beechcraft|12|10|2|6|5|1|0
1974-05-02|Ecuador|Aero Taxis Equatorianos|Pastaza  Ambato|McDonnell Douglas|24|21|3|22|19|3|0
1974-05-06|Germany|Fragtflug|Nice  Nurnberg|McDonnell Douglas|3|0|3|3|0|3|0
1974-05-23|other|Saturn Airways|Alameda CA  Indianapolis IN|Lockheed Martin|3|1|2|3|1|2|0
1974-05-23|Ukraine|Aeroflot|Khmelnitsky  Kiev|Yakovlev|29|25|4|29|25|4|0
1974-05-31|Canada|Lambair|Thompson  Rankin Inlet|Bristol Aeroplane Company|2|0|2|2|0|2|0
1974-06-08|Colombia|Aerolineas TAO|Bucaramanga  Cucuta|Vickers|44|38|6|44|38|6|0
1974-06-27|other|Cambodia Air|Battambang  Phnom Penh|Boeing|39|33|6|19|17|2|0
1974-06-30|other|Alaska Helicopter  Air Taxi|Umiat AK  Local|Fairchild Aircraft|5|4|1|5|4|1|0
1974-07-24|Colombia|Aeronorte Colombia||McDonnell Douglas|3|0|3|3|0|3|0
1974-07-27|Vietnam|Air Amercia|Phnom Penh  Siagon|Fairchild Aircraft|5|1|4|5|1|4|0
1974-08-05|Canada|Laurentian Air Services|LaTuque  St Honore|McDonnell Douglas|11|8|3|5|2|3|0
1974-08-11|other|Air  Mali|Bamako Mali  Kano Nigeria|Ilyushin|60|50|10|47|39|8|0
1974-08-12|Colombia|AVIANCA|Tumaco  Bogota|McDonnell Douglas|27|24|3|27|24|3|0
1974-08-14|Venezuela|Linea Aeropostal Venezolana|Cumana  Porlamar|Vickers|49|45|4|49|45|4|0
1974-08-18|other|Military  Zairean Air Force|Kinshasa  Kisangani|Lockheed Martin|31|24|7|31|24|7|0
1974-09-07|Indonesia|Garuda Indonesia Airlines|bang  Bandar Lampung  Jakarta|Fokker|39|36|3|36|33|3|0
1974-09-08|Greece|Trans World Airlines|Tel Aviv  Athens  Rome  New York|Boeing|88|79|9|88|79|9|0
1974-09-11|other|Eastern Air Lines|Charleston SC  Charlotte NC  Chicago IL|McDonnell Douglas|82|78|4|70|68|2|0
1974-09-15|Vietnam|Air Vietnam South Vietnam|Da Nang  Saigon|Boeing|75|67|8|75|67|8|0
1974-10-19|Philippines|Mabuhay Airways|Roxas City  Calapan|McDonnell Douglas|8|4|4|1|0|1|0
1974-10-27|other|Alaska International Air|Fairbanks  Bettles|Lockheed Martin|4|0|4|4|0|4|0
1974-10-28|other|Hlavka Aviation  Air Taxi|Gallup NM  Rapid City SD|Beechcraft|2|1|1|2|1|1|0
1974-11-01|Russia|Aeroflot|Khanty  Surgut|Antonov|38|32|6|38|32|6|0
1974-11-15|Philippines|Orient Air System and Integrated Services||McDonnell Douglas|8|5|3|1|1|0|0
1974-11-20|Kenya|Lufthansa|Frankfurt  Nairobi  Johannesburg|Boeing|157|144|13|59|55|4|0
1974-11-20|Ethiopia|Ethiopian Airlines|Soddu  Beica|McDonnell Douglas|24|21|3|2|0|2|0
1974-11-22|Spain|Alpa Servicios Areos||Cessna|4|0|4|4|0|4|0
1974-12-01|other|Trans World Airlines|Columbus  Washington DC|Boeing|92|85|7|92|85|7|0
1974-12-01|other|Northwest Orient Airlines|New York City NY  Buffalo NY|Boeing|3|0|3|3|0|3|0
1974-12-04|Russia|Aeroflot|Irkutsk  Kazachinskoye|Antonov|18|11|7|13|11|2|0
1974-12-04|Sri Lanka|Martinair Holland NV|Surabaya  Jeddah|McDonnell Douglas|191|182|9|191|182|9|0
1974-12-11|other|Kodiak Airways|Old Harbor  Kodiac|Northrop Grumman|5|4|1|5|4|1|0
1974-12-12|Vietnam|Military  Vietnamese Air Force||Boeing|54|53|1|54|53|1|0
1974-12-14|Uzbekistan|Aeroflot|Bukhara  Dushanbe|Yakovlev|19|15|4|7|7|0|0
1974-12-22|Venezuela|Aerovias Venezolanas SA Venezuela|Ciudad Bolivar  Maturin  Caracas|McDonnell Douglas|77|71|6|77|71|6|0
1974-12-29|Oman|Tarom|Oradea  Sibiu  Bucharest|Antonov|33|28|5|33|28|5|0
1974-12-29|Guatemala|Edwin Ortiz|Tikal  Guatemala City|Lockheed Martin|24|21|3|24|213|3|0
1975-01-03|Vietnam|Air America|Da Lat  Nha Trang|Fairchild Aircraft|9|6|3|9|6|3|0
1975-01-08|Colombia|SATENA|San Vicente del Caguan  Florencia|McDonnell Douglas|21|17|4|21|17|4|0
1975-01-09|other|Golden West Airlines  Private|Ontario  Los Angeles|De Havilland|14|10|4|14|10|4|0
1975-01-15|other|Malev Hungarian Airlines|Berlin  Budapest|Ilyushin|9|0|9|9|0|9|0
1975-01-16|Laos|Aeroflot|Vientiane  Sam Neua|Antonov|16|14|2|16|14|2|0
1975-01-30|Turkey|Turkish Airlines THY|Izmir  Istanbul|Fokker|42|38|4|42|38|4|0
1975-01-30|Dominica|Linea Area Nacional|Santo Domingo  PortauPrince|McDonnell Douglas|30|27|3|2|1|1|0
1975-02-01|other|Horizon Properties|Lawton OK  Huntsville TX|McDonnell Douglas|16|14|2|5|3|2|0
1975-02-03|Philippines|Philippine Air Lines|Manila  Iligan|Hawker|33|29|4|33|29|4|0
1975-02-09|other|Military  Deutsche Luftwaffe|Hohn  Chania|other|40|35|5|40|35|5|0
1975-02-16|other|Pacific Alaska Airlines|Fairbanks  Happy Valley Camp|McDonnell Douglas|3|0|3|3|0|3|0
1975-02-22|Colombia|Aerocondor|Medellin Colombia  Miami Florida|other|5|0|5|5|0|5|0
1975-02-27|Brazil|VASP|Sao Paulo  Bauru|other|15|13|2|15|13|2|0
1975-03-12|Vietnam|Air Vietnam South Vietnam||McDonnell Douglas|26|20|6|26|20|6|0
1975-03-16|Argentina|Military  Argentine Air Force|El Palomar AB  San Carlos de Bariloche|Fokker|55|50|5|55|50|5|0
1975-03-18|Sudan|Sudan Airways||De Havilland|6|4|2|5|3|2|0
1975-03-18|Russia|Aeroflot|Terney  Amgu|Antonov|12|10|2|7|6|1|0
1975-03-20|other|Military  US Air Force|Clark AFB  Japan|Lockheed Martin|16|12|4|16|12|4|0
1975-04-04|Vietnam|Military  US Air Force|Saigon  Clark  Los Angeles|Lockheed Martin|330|314|16|155|150|5|0
1975-05-13|Thailand|Military  US Air Force|Nakhom Phanom AB  Utapao AB|Sikorsky Aircraft Corporation|23|19|4|23|19|4|0
1975-06-03|Philippines|Philippine Air Lines|Legaspi  Manilla|other|64|59|5|1|1|0|0
1975-06-17|Brazil|Varig|Sao Paulo  Porto Nacional  Pedro Afonso  Belm|Hawker|15|11|4|1|0|1|3
1975-06-24|other|Eastern Air Lines|New Orleans  New York City|Boeing|124|116|8|113|107|6|0
1975-06-26|other|Hamilton Aviation|Detroit MI  Peducah KY|Beechcraft|2|1|1|2|1|1|0
1975-07-10|Colombia|Aerovias Condor|Bogota   Barranquilla|Lockheed Martin|4|0|4|2|0|2|0
1975-07-15|United States|Aeroflot|Yerevan  Batumi|Yakovlev|40|35|5|40|35|5|0
1975-07-31|Taiwan|Far Eastern Air Transport|Hualien  Taipei|Vickers|75|70|5|27|27|0|0
1975-08-03|Morocco|Alia Royal Jordanian Airlines|Paris  Agadir|Boeing|188|181|7|188|181|7|0
1975-08-03|Honduras|Military  Nicaraguan Air Force|Veracruz  Managua|McDonnell Douglas|20|17|3|20|17|3|0
1975-08-07|other|Continental Airlines|Denver  Wichita|Boeing|131|124|7|0|0|0|0
1975-08-09|Russia|Aeroflot|Chita  Bagdarin|Ilyushin|11|6|5|11|6|5|0
1975-08-15|USSR|Aeroflot||Yakovlev|38|34|4|23|21|2|0
1975-08-20|Syria|Ceskoslovenske Aerolinie|Prague Czechoslovakia  Damascus Syria|Ilyushin|128|117|11|126|115|11|0
1975-08-30|other|Wien Air Alaska|Nome  Gambell|Fairchild Aircraft|32|28|4|10|7|3|0
1975-09-01|Germany|Interflug|Stuttgart  Leipzig|Tupolev|34|28|6|27|24|3|0
1975-09-11|Ethiopia|Ethiopian Airlines|Bahar Dar  Debra Marcos|McDonnell Douglas|9|6|3|1|1|0|0
1975-09-24|Indonesia|Garuda Indonesia Airlines|Jakarta  Palembang|Fokker|61|57|4|25|21|4|1
1975-09-30|Lebanon|Malev Hungarian Airlines|Budapest  Beirut Lebanon|Tupolev|60|50|10|60|50|10|0
